quantity,Ca,outcome,Re,We,Oh,fluid,rn,ut,u
0.356865434674248,0.0723403362211268,v,4125.69391988504,298.454085309942,0.00418737406567783,gw21vol,1.370407327,0.344266085,2.703244143
0.356950184862722,0.0721238580084507,o,5119.12539727863,369.211073280778,0.00375354468853656,gw21vol,1.705493263,0.343398916,2.695154694
0.358250218966704,0.0718739492690141,v,3356.09613611691,241.215883429201,0.00462773581178635,gw21vol,1.122008311,0.344706272,2.685815999
0.358367531714377,0.0295026995846685,v,6483.05923341657,191.2677489531,0.00213324572364222,water,1.316498624,0.294967852,2.296769301
0.358485311218641,0.0717797112760563,o,5037.680577616,361.603257362273,0.00377472693517353,gw21vol,1.686405887,0.344706272,2.682294474
0.358913312728897,0.0296300302263812,v,6511.96362366919,192.949679002413,0.00213309434477816,water,1.316685486,0.297143919,2.306681923
0.359036410031266,0.0297035828859116,v,6502.95358278528,193.161020749498,0.00213721932162891,water,1.311607808,0.298085905,2.312407958
0.35930117845911,0.0711830985915493,o,3321.6008973784,236.441844159865,0.00462929353904493,gw21vol,1.121253341,0.343398916,2.66
0.359670953089079,0.0713964882605634,o,4088.55002915733,291.908114159457,0.00417882098817441,gw21vol,1.37602288,0.345137644,2.667974035
0.359776364417473,0.0729250044887324,o,5637.12926490992,411.087676947121,0.00359674157838537,gw21vol,1.85743968,0.352733307,2.725092273
0.360862773758152,0.0729578847380282,o,5648.90428270505,412.132107553749,0.00359380086639599,gw21vol,1.860480711,0.355026808,2.726320956
0.361027892850132,0.072986819971831,o,5643.36315297359,411.891130481748,0.00359627771503714,gw21vol,1.857918872,0.355492713,2.72740222
0.361806951548307,0.0709154929577465,v,3311.1943961701,234.814982883331,0.00462783881045557,gw21vol,1.121958368,0.346896316,2.65
0.361862342971893,0.0707138482859155,o,5021.90767663127,355.118417551178,0.00375247557469342,gw21vol,1.706465222,0.346015857,2.642464857
0.362918293475369,0.295006549616519,o,938.295438401309,276.803299803689,0.0177315224630332,gw57mass,1.311060535,0.329297994,2.500180508
0.365592447595125,0.132501875761024,o,3141.38018681644,416.238767231694,0.00649457539831827,gw32vol,1.393566773,0.415002323,3.104960622
0.366907782278451,0.131162033172119,o,3107.81724339768,407.627628371411,0.006496453497761,gw32vol,1.39276114,0.413767197,3.073563644
0.367402035299989,0.0283363788389503,v,6276.41941945578,177.850998421843,0.00212479089327295,water,1.326996521,0.297771469,2.205971858
0.367417425887706,0.0810345671211268,o,4646.62529208003,376.537269117784,0.00417605617713793,gw21vol,1.37784551,0.408784636,3.028133824
0.36774453192241,0.028253755005663,v,6266.20996973807,177.043961299022,0.00212341859339611,water,1.328712269,0.297457032,2.199539637
0.367862419046026,0.0655960663028169,v,3713.77704037169,243.609164974101,0.00420272510818471,gw21vol,1.360414401,0.331706047,2.451221425
0.368372396350779,0.0732562116591549,o,4188.37384710106,306.824401050904,0.00418214906546982,gw21vol,1.373833724,0.371469672,2.737468962
0.368373004949098,0.0802535547267606,o,4590.8102021308,368.428837796875,0.0041810703016388,gw21vol,1.374542745,0.406953342,2.998948624
0.368449366641802,0.0281457609008287,v,6209.25725734551,174.764270136982,0.00212905396791154,water,1.321687664,0.297457032,2.191132354
0.368573933729189,0.131540175874822,o,3114.6899164075,409.706859399778,0.00649862984408188,gw32vol,1.391828444,0.418737373,3.082424788
0.368796960592631,0.0725943342957747,o,3391.35729371637,246.19332509646,0.00462662808753638,gw21vol,1.122545646,0.368962426,2.71273565
0.369564672261169,0.298932131681416,o,952.716222797155,284.797491368221,0.0177135056152686,gw57mass,1.313728916,0.346013628,2.533449816
0.369641358614662,0.297298979351032,o,947.069647076281,281.562839450121,0.0177176349819442,gw57mass,1.313116618,0.344266085,2.51960885
0.370504275454803,0.12939708802276,o,3066.55012872189,396.802656932432,0.00649586838992312,gw32vol,1.393012054,0.416241158,3.032205096
0.371023795485887,0.0786414025591549,o,4502.20159239931,354.059447830342,0.00417939247676979,gw21vol,1.375646592,0.404538189,2.938705043
0.372847742875839,0.127965736216216,o,3028.34277083734,387.524112185256,0.00650046365794228,gw32vol,1.391043271,0.416860559,2.998663752
0.373079213120302,0.0718107908873239,o,3351.58579927776,240.68002697286,0.00462881351250959,gw21vol,1.12148591,0.373505122,2.68345587
0.373120178640786,0.0644653961056338,v,3637.64895528571,234.502480795738,0.00420971732566447,gw21vol,1.355898937,0.335373603,2.408970065
0.373708462613934,0.0709862447028169,v,3301.72842085694,234.377301625196,0.00463677932026917,gw21vol,1.117635881,0.370462979,2.652643881
0.374849263192425,0.0265568022845304,v,5911.53813280332,156.99154939032,0.00211952060260576,water,1.333604008,0.290499053,2.06743278
0.375295152240006,0.0732516956193103,o,3796.5558260363,278.104151770531,0.00439252200579616,so1cSt,1.215298671,0.22,1.561984686
0.375295152240006,0.0732516956193103,o,3796.5558260363,278.104151770531,0.00439252200579616,so1cSt,1.215298671,0.22,1.561984686
0.375295152240006,0.0732516956193103,o,3796.5558260363,278.104151770531,0.00439252200579616,so1cSt,1.215298671,0.22,1.561984686
0.375295152240006,0.0732516956193103,o,3796.5558260363,278.104151770531,0.00439252200579616,so1cSt,1.215298671,0.22,1.561984686
0.37841826139482,0.0723765441732395,o,5594.26095435527,404.893275079523,0.00359689334927354,gw21vol,1.857282934,0.387299345,2.704597177
0.379380721953343,0.0732585068323944,o,5681.22394385805,416.197983107488,0.00359093940652189,gw21vol,1.863446961,0.394015519,2.737554729
0.382710713837341,0.0256641374685083,v,5659.46623048652,145.245319337586,0.00212948997559361,water,1.321146495,0.292633156,1.997939304
0.382835013962514,0.133995646088193,o,3178.03948954467,425.843454695331,0.00649330344622236,gw32vol,1.394112789,0.460201532,3.13996464
0.383306121308009,0.0728186335239437,o,5632.18727508973,410.128181122978,0.0035956939466053,gw21vol,1.858522195,0.399796311,2.721117358
0.383697121686109,0.0701993176084507,o,3262.68349299995,229.038154780953,0.00463851507503922,gw21vol,1.116799588,0.38620218,2.623237658
0.386380589768389,0.0725143863366197,o,5139.6038793107,372.695221321526,0.00375618750701235,gw21vol,1.703094169,0.404538189,2.709748121
0.388892391750311,0.129852514992888,o,3080.75525203182,400.043817553879,0.00649227016513495,gw32vol,1.394556586,0.460196519,3.042877268
0.388920014028457,0.0651872063732394,o,3703.38428688518,241.413275788596,0.00419548135110631,gw21vol,1.365116135,0.368457756,2.435942975
0.393906564879582,0.0767855525112676,o,4396.77073459184,337.608470121006,0.00417900457531576,gw21vol,1.375901983,0.445215934,2.869354857
0.394138290559101,0.0772763149380282,o,4411.02515725317,340.867769251461,0.00418555867604891,gw21vol,1.37159635,0.448588782,2.887693874
0.39559930162022,0.0718104166676056,o,4106.64991243821,294.900241320174,0.00418167120900704,gw21vol,1.374147729,0.419955455,2.683441886
0.396045110878903,0.0732516956193103,o,3796.5558260363,278.104151770531,0.00439252200579616,so1cSt,1.215298671,0.245,1.561984686
0.398535188111633,0.307604613097345,o,996.633090639204,306.568936246084,0.0175682608347801,gw57mass,1.335541096,0.414062497,2.606949096
0.399124658604279,0.222202261856725,o,1082.43370939169,240.519218536798,0.0143276044554299,gw53mass,1.326723417,0.372484616,2.338251494
0.399451342842293,0.221386229904971,o,1079.32860494255,238.948490676823,0.0143218281648567,gw53mass,1.327793823,0.371724444,2.329664327
0.400165877750723,0.0652798495169014,o,3711.35814497872,242.276901207537,0.0041939489468661,gw21vol,1.366113902,0.390628566,2.439404903
0.40466165461956,0.0643914346450704,o,3645.62199963218,234.746830729946,0.00420269847560222,gw21vol,1.360431643,0.39401881,2.406206242
0.405044740115448,0.0275695172038674,v,6163.92006887037,169.936300381985,0.00211488170953551,water,1.339460819,0.352120064,2.146272092
0.40519345883008,0.0277243551004144,v,6202.15824080099,171.950837456928,0.00211426443846678,water,1.340243059,0.354357739,2.158326139
0.409658670633045,0.295969619823009,o,956.481682751215,283.089520011549,0.017590785731152,gw57mass,1.332122981,0.420950611,2.508342528
0.410103746546432,0.0270300372546961,v,6001.12446886274,162.210617963428,0.00212230112789111,water,1.330111864,0.353907475,2.104273868
0.411174912125446,0.294490321297935,o,940.797824387856,277.055853580378,0.0176924248964402,gw57mass,1.316861426,0.421952874,2.495805473
0.411890336096144,0.0267960582335635,v,5930.19479731866,158.905845125326,0.00212569512591863,water,1.3258678,0.353907475,2.086058727
0.414842767372021,0.0266528078801105,v,5949.12024783016,158.560759021093,0.00211663079669451,water,1.337247995,0.357080087,2.074906764
0.41544721400105,0.0266435378482044,v,5949.87807839207,158.525801773841,0.00211612789771028,water,1.337883666,0.357996855,2.074185097
0.421933250716171,0.0257315578185083,v,5659.58388435531,145.629909948986,0.0021322630899343,water,1.317712296,0.356622878,2.003187942
0.42213428579476,0.0665262771338028,o,3779.17140505602,251.4142042289,0.00419564094858515,gw21vol,1.365012282,0.442995406,2.485981935
0.426822877632642,0.221536999875731,o,1097.3869993386,243.111823536104,0.0142083363540566,gw53mass,1.349090556,0.424702086,2.331250891
0.428980283688486,0.0647427715661972,o,3683.94219574655,238.508628042294,0.00419217341954189,gw21vol,1.367271338,0.445215934,2.419335148
0.438250319651675,0.0732516956193103,o,3796.5558260363,278.104151770531,0.00439252200579616,so1cSt,1.215298671,0.3,1.561984686
0.441516419576398,0.034013249655663,o,7487.95758015308,254.689770584761,0.00213128915807633,water,1.318916877,0.51617559,2.647913199
0.45314540444483,0.0264942760081492,v,5944.45203864724,157.493953029125,0.00211115497223664,water,1.344193986,0.423528689,2.062565143
0.454124513256871,0.026628437718232,v,5869.65645389814,156.299781310045,0.00212993574530599,water,1.320593553,0.427514841,2.07300956
0.455480230896092,0.0264080203321823,v,5914.70503417128,156.195650801256,0.00211300914766969,water,1.341835948,0.426511286,2.055850185
0.457491400352196,0.026268879384116,v,5825.66390567789,153.033662470651,0.00212347943977433,water,1.328636124,0.428018986,2.045018137
0.486967677287538,0.0267446192013812,o,5998.61046525417,160.430552630643,0.00211150871807587,water,1.343743632,0.493733173,2.082054226
0.493369222230774,0.0264504592251381,o,5934.27622182647,156.964331236128,0.00211121629636628,water,1.344115898,0.50122525,2.05915403
0.493902972551802,0.0263571167051105,o,5906.72552233165,155.68425393715,0.00211239706140957,water,1.342613679,0.500537704,2.051887365
0.495690821760608,0.026167330783011,o,5829.57467056824,152.544408729022,0.0021186600496917,water,1.334687589,0.500537704,2.037112633
0.501046407373696,0.0256816750976519,o,5721.62281002508,146.940858038378,0.00211861509168125,water,1.334744235,0.501920426,1.999304599
0.521378463888192,0.0264268173277624,o,5887.16740253797,155.579097524828,0.0021186988884596,water,1.334638656,0.559250855,2.057313521
0.527625970449078,0.0258046938662983,o,5751.25126161362,148.409278154102,0.00211820595583213,water,1.335259902,0.559250855,2.008881544
0.551333148747593,0.0260606018378453,o,5803.76379652024,151.249577462016,0.00211903122332419,water,1.334220057,0.616691935,2.028803842
0.552647382600948,0.0261486277765193,o,5818.75868753722,152.152555041799,0.00211987024048227,water,1.333164132,0.621728471,2.035656614
